id,asset,w,h,url
spec-e46db37c-9853,art/e46db37c-9853/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e46db37c-9853/cover.webp
spec-e4d78a92-46730,art/e4d78a92-46730/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e4d78a92-46730/cover.webp
spec-e4f2d482-50478,art/e4f2d482-50478/cover.webp,554,554,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e4f2d482-50478/cover.webp
spec-7c34854a-49980,art/7c34854a-49980/cover.webp,1080,237,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7c34854a-49980/cover.webp
spec-87add0d1-49466,art/87add0d1-49466/cover.webp,1078,1552,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/87add0d1-49466/cover.webp
spec-890c36b0-39390,art/890c36b0-39390/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/890c36b0-39390/cover.webp
spec-891852a5-42205,art/891852a5-42205/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/891852a5-42205/cover.webp
spec-8d7ea870-42207,art/8d7ea870-42207/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8d7ea870-42207/cover.webp
spec-8dccd08e-46724,art/8dccd08e-46724/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8dccd08e-46724/cover.webp
spec-8fa837b8-9806,art/8fa837b8-9806/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8fa837b8-9806/cover.webp
spec-90606094-39418,art/90606094-39418/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/90606094-39418/cover.webp
spec-92402d3e-52304,art/92402d3e-52304/cover.webp,400,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/92402d3e-52304/cover.webp
spec-92809f6d-50293,art/92809f6d-50293/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/92809f6d-50293/cover.webp
spec-949c5d43-46740,art/949c5d43-46740/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/949c5d43-46740/cover.webp
spec-95fe5900-52287,art/95fe5900-52287/cover.webp,990,990,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/95fe5900-52287/cover.webp
spec-96b1ce15-50270,art/96b1ce15-50270/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/96b1ce15-50270/cover.webp
spec-96e08b36-42201,art/96e08b36-42201/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/96e08b36-42201/cover.webp
spec-990e5818-53130,art/990e5818-53130/cover.webp,1079,586,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/990e5818-53130/cover.webp
spec-99740ded-52308,art/99740ded-52308/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/99740ded-52308/cover.webp
spec-9a1b398a-39416,art/9a1b398a-39416/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9a1b398a-39416/cover.webp
spec-9be7c885-46777,art/9be7c885-46777/cover.webp,300,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9be7c885-46777/cover.webp
spec-9c561f9f-50434,art/9c561f9f-50434/cover.webp,960,1280,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9c561f9f-50434/cover.webp
spec-9c9335b2-39393,art/9c9335b2-39393/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9c9335b2-39393/cover.webp
spec-9ca20ddd-52658,art/9ca20ddd-52658/cover.webp,588,330,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9ca20ddd-52658/cover.webp
spec-9d652541-50473,art/9d652541-50473/cover.webp,514,595,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9d652541-50473/cover.webp
spec-9dcc4228-54688,art/9dcc4228-54688/cover.webp,1123,1997,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9dcc4228-54688/cover.webp
spec-9e1247cc-51067,art/9e1247cc-51067/cover.webp,429,466,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9e1247cc-51067/cover.webp
spec-c119a8d4-52303,art/c119a8d4-52303/cover.webp,600,600,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c119a8d4-52303/cover.webp
spec-c155be92-51068,art/c155be92-51068/cover.webp,399,501,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c155be92-51068/cover.webp
spec-c17a368e-9082,art/c17a368e-9082/cover.webp,1800,1012,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c17a368e-9082/cover.webp
spec-c1b9e5fe-9828,art/c1b9e5fe-9828/cover.webp,1732,1732,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c1b9e5fe-9828/cover.webp
spec-c5605e85-52287,art/c5605e85-52287/cover.webp,990,990,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c5605e85-52287/cover.webp
spec-c5cf9668-9012,art/c5cf9668-9012/cover.webp,1800,1031,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c5cf9668-9012/cover.webp
spec-c62d9341-9059,art/c62d9341-9059/cover.webp,1800,3601,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c62d9341-9059/cover.webp
spec-c6dd7a97-46774,art/c6dd7a97-46774/cover.webp,300,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c6dd7a97-46774/cover.webp
spec-c85390c7-39386,art/c85390c7-39386/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c85390c7-39386/cover.webp
spec-c8c64775-9042,art/c8c64775-9042/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c8c64775-9042/cover.webp
spec-c8f69c04-39406,art/c8f69c04-39406/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c8f69c04-39406/cover.webp
spec-c923234f-54230,art/c923234f-54230/cover.webp,1639,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c923234f-54230/cover.webp
spec-caa403cd-46701,art/caa403cd-46701/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/caa403cd-46701/cover.webp
spec-cad73173-50261,art/cad73173-50261/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cad73173-50261/cover.webp
spec-cb085069-52307,art/cb085069-52307/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cb085069-52307/cover.webp
spec-cb4112ac-42206,art/cb4112ac-42206/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cb4112ac-42206/cover.webp
spec-cca61252-39380,art/cca61252-39380/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cca61252-39380/cover.webp
spec-ccc929b3-49341,art/ccc929b3-49341/cover.webp,1080,623,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ccc929b3-49341/cover.webp
spec-cd0aaf01-9595,art/cd0aaf01-9595/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cd0aaf01-9595/cover.webp
spec-cf4896a4-53803,art/cf4896a4-53803/cover.webp,1078,334,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cf4896a4-53803/cover.webp
spec-cfba2419-54228,art/cfba2419-54228/cover.webp,1639,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cfba2419-54228/cover.webp
spec-cfc5a7d7-46754,art/cfc5a7d7-46754/cover.webp,300,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cfc5a7d7-46754/cover.webp
spec-d12562ad-52307,art/d12562ad-52307/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d12562ad-52307/cover.webp
spec-d1ed6b77-46673,art/d1ed6b77-46673/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d1ed6b77-46673/cover.webp
spec-d2c92bdd-49978,art/d2c92bdd-49978/cover.webp,1080,128,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d2c92bdd-49978/cover.webp
spec-d3341a16-9833,art/d3341a16-9833/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d3341a16-9833/cover.webp
spec-d398a448-54232,art/d398a448-54232/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d398a448-54232/cover.webp
spec-d45ca932-54235,art/d45ca932-54235/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d45ca932-54235/cover.webp
spec-d4c87a88-9018,art/d4c87a88-9018/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d4c87a88-9018/cover.webp
spec-db2ac489-54687,art/db2ac489-54687/cover.webp,1123,1123,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/db2ac489-54687/cover.webp
spec-dc67f116-52303,art/dc67f116-52303/cover.webp,600,600,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/dc67f116-52303/cover.webp
spec-e681745a-9835,art/e681745a-9835/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e681745a-9835/cover.webp
spec-e6864ba1-9838,art/e6864ba1-9838/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e6864ba1-9838/cover.webp
spec-e6db2605-51457,art/e6db2605-51457/cover.webp,1079,1170,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e6db2605-51457/cover.webp
spec-e74fa8b5-39387,art/e74fa8b5-39387/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e74fa8b5-39387/cover.webp
spec-e95a327b-39398,art/e95a327b-39398/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e95a327b-39398/cover.webp
spec-ea8e5100-52324,art/ea8e5100-52324/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ea8e5100-52324/cover.webp
spec-eb41db73-39383,art/eb41db73-39383/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/eb41db73-39383/cover.webp
spec-eb516e52-39411,art/eb516e52-39411/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/eb516e52-39411/cover.webp
spec-eceb2188-39390,art/eceb2188-39390/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/eceb2188-39390/cover.webp
spec-ed1b6841-39388,art/ed1b6841-39388/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ed1b6841-39388/cover.webp
spec-ed1bbb68-9827,art/ed1bbb68-9827/cover.webp,1732,1732,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ed1bbb68-9827/cover.webp
spec-ede7eb33-50291,art/ede7eb33-50291/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ede7eb33-50291/cover.webp
spec-ee647fe8-46684,art/ee647fe8-46684/cover.webp,1800,1350,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ee647fe8-46684/cover.webp
spec-ee7b26a8-9855,art/ee7b26a8-9855/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ee7b26a8-9855/cover.webp
spec-eeed1aa5-46803,art/eeed1aa5-46803/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/eeed1aa5-46803/cover.webp
spec-efaeccec-39423,art/efaeccec-39423/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/efaeccec-39423/cover.webp
spec-efd13b08-50401,art/efd13b08-50401/cover.webp,1079,1268,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/efd13b08-50401/cover.webp
spec-efd1ed32-55046,art/efd1ed32-55046/cover.webp,1080,1320,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/efd1ed32-55046/cover.webp
spec-efe552f0-46733,art/efe552f0-46733/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/efe552f0-46733/cover.webp
spec-f01058a7-9041,art/f01058a7-9041/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f01058a7-9041/cover.webp
spec-f091b2ae-46664,art/f091b2ae-46664/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f091b2ae-46664/cover.webp
spec-f0d5c444-51162,art/f0d5c444-51162/cover.webp,1079,867,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f0d5c444-51162/cover.webp
spec-f0fb7c05-50485,art/f0fb7c05-50485/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f0fb7c05-50485/cover.webp
spec-f131ab35-52309,art/f131ab35-52309/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f131ab35-52309/cover.webp
spec-f1b012f8-52291,art/f1b012f8-52291/cover.webp,990,567,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f1b012f8-52291/cover.webp
spec-f4307ae8-52301,art/f4307ae8-52301/cover.webp,300,300,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f4307ae8-52301/cover.webp
spec-f4a2427d-46716,art/f4a2427d-46716/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f4a2427d-46716/cover.webp
spec-f5d6b171-52313,art/f5d6b171-52313/cover.webp,800,800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f5d6b171-52313/cover.webp
spec-f608f134-50401,art/f608f134-50401/cover.webp,1079,1268,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f608f134-50401/cover.webp
spec-f783fafd-54230,art/f783fafd-54230/cover.webp,1639,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f783fafd-54230/cover.webp
spec-f87fc253-39382,art/f87fc253-39382/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f87fc253-39382/cover.webp
spec-f8a89f7d-50433,art/f8a89f7d-50433/cover.webp,542,712,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/f8a89f7d-50433/cover.webp
spec-fa955795-52285,art/fa955795-52285/cover.webp,990,990,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fa955795-52285/cover.webp
spec-fb0a2558-39417,art/fb0a2558-39417/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fb0a2558-39417/cover.webp
spec-fb1bcff8-39424,art/fb1bcff8-39424/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fb1bcff8-39424/cover.webp
spec-fb352c00-46961,art/fb352c00-46961/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fb352c00-46961/cover.webp
spec-fc6bfa93-50272,art/fc6bfa93-50272/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fc6bfa93-50272/cover.webp
spec-fd059bdd-39395,art/fd059bdd-39395/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fd059bdd-39395/cover.webp
spec-fd6f4e9a-46660,art/fd6f4e9a-46660/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fd6f4e9a-46660/cover.webp
spec-fe552d55-46662,art/fe552d55-46662/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fe552d55-46662/cover.webp
spec-febfde14-9847,art/febfde14-9847/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/febfde14-9847/cover.webp
spec-fed0564f-9016,art/fed0564f-9016/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fed0564f-9016/cover.webp
spec-fef9c9fa-9822,art/fef9c9fa-9822/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fef9c9fa-9822/cover.webp
spec-ff0dedb3-39422,art/ff0dedb3-39422/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ff0dedb3-39422/cover.webp
spec-ffb226fc-49836,art/ffb226fc-49836/cover.webp,470,432,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ffb226fc-49836/cover.webp
spec-2f660098-20260725_1554105625864270327315830,art/2f660098-20260725_1554105625864270327315830/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/2f660098-20260725_1554105625864270327315830/cover.webp
spec-32acc7a6-20260725_17265962385065529858875,art/32acc7a6-20260725_17265962385065529858875/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/32acc7a6-20260725_17265962385065529858875/cover.webp
spec-369b26f4-20260725_1527252509543824204072089,art/369b26f4-20260725_1527252509543824204072089/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/369b26f4-20260725_1527252509543824204072089/cover.webp
spec-3c5dfe22-20260729_2238242604706955802228776,art/3c5dfe22-20260729_2238242604706955802228776/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/3c5dfe22-20260729_2238242604706955802228776/cover.webp
spec-3f144d9e-20260622_1830172370426856331364388,art/3f144d9e-20260622_1830172370426856331364388/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/3f144d9e-20260622_1830172370426856331364388/cover.webp
spec-3fd58381-20260623_1615502220919244101198051,art/3fd58381-20260623_1615502220919244101198051/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/3fd58381-20260623_1615502220919244101198051/cover.webp
spec-4baac6b4-20260731_0933073099849625594892576,art/4baac6b4-20260731_0933073099849625594892576/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/4baac6b4-20260731_0933073099849625594892576/cover.webp
spec-552eb7cc-20260726_1952081037908838061418351,art/552eb7cc-20260726_1952081037908838061418351/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/552eb7cc-20260726_1952081037908838061418351/cover.webp
spec-68ac8a63-20260619_1416346621871970826212536,art/68ac8a63-20260619_1416346621871970826212536/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/68ac8a63-20260619_1416346621871970826212536/cover.webp
spec-72ba82ac-20260720_2035086122620762270579352,art/72ba82ac-20260720_2035086122620762270579352/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/72ba82ac-20260720_2035086122620762270579352/cover.webp
spec-7a5a5607-20260623_1615384197762104143772874,art/7a5a5607-20260623_1615384197762104143772874/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7a5a5607-20260623_1615384197762104143772874/cover.webp
spec-833c36ed-20260730_0731049039619675968548791,art/833c36ed-20260730_0731049039619675968548791/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/833c36ed-20260730_0731049039619675968548791/cover.webp
spec-8c52e877-20260726_1945307416977602685012809,art/8c52e877-20260726_1945307416977602685012809/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8c52e877-20260726_1945307416977602685012809/cover.webp
spec-918b5496-FB_IMG_1785383473622,art/918b5496-FB_IMG_1785383473622/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/918b5496-FB_IMG_1785383473622/cover.webp
spec-926803de-IMG_0011,art/926803de-IMG_0011/cover.webp,1800,2401,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/926803de-IMG_0011/cover.webp
spec-9306b121-screenshot17823166153031,art/9306b121-screenshot17823166153031/cover.webp,1200,915,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9306b121-screenshot17823166153031/cover.webp
spec-9855a38e-20260725_2125139083737821951212837,art/9855a38e-20260725_2125139083737821951212837/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9855a38e-20260725_2125139083737821951212837/cover.webp
spec-9975cd0a-20260623_1614581834467753712379784,art/9975cd0a-20260623_1614581834467753712379784/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9975cd0a-20260623_1614581834467753712379784/cover.webp
spec-9c7cc51f-20260728_1843216309922367727171386,art/9c7cc51f-20260728_1843216309922367727171386/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9c7cc51f-20260728_1843216309922367727171386/cover.webp
spec-a146bd3b-20260624_1606585144687685353937105,art/a146bd3b-20260624_1606585144687685353937105/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a146bd3b-20260624_1606585144687685353937105/cover.webp
spec-abe11161-20260725_2126508091590451311417591,art/abe11161-20260725_2126508091590451311417591/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/abe11161-20260725_2126508091590451311417591/cover.webp
spec-c81af15e-20260724_1835356930022360646557698,art/c81af15e-20260724_1835356930022360646557698/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c81af15e-20260724_1835356930022360646557698/cover.webp
spec-d7f8f52c-20260720_204957621253952088241426,art/d7f8f52c-20260720_204957621253952088241426/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d7f8f52c-20260720_204957621253952088241426/cover.webp
spec-d9f85c40-20260619_14110053614205309340151,art/d9f85c40-20260619_14110053614205309340151/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d9f85c40-20260619_14110053614205309340151/cover.webp
spec-da99c345-20260730_1015347008191785299969657,art/da99c345-20260730_1015347008191785299969657/cover.webp,1800,1350,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/da99c345-20260730_1015347008191785299969657/cover.webp
spec-e3690e37-20260623_1615241921301523879116415,art/e3690e37-20260623_1615241921301523879116415/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e3690e37-20260623_1615241921301523879116415/cover.webp
spec-ee7a3c3d-20260729_2233186502488254958642041,art/ee7a3c3d-20260729_2233186502488254958642041/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ee7a3c3d-20260729_2233186502488254958642041/cover.webp
spec-fed9d9ac-20260726_1941536660580121735055102,art/fed9d9ac-20260726_1941536660580121735055102/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/fed9d9ac-20260726_1941536660580121735055102/cover.webp
